,audio_filepath,txt_filepath,missing
33,F3/Audio/inform_1245_17.wav,F3/Transcripts/inform_1245_17.txt,False
34,F3/Audio/inform_966-980_053.wav,F3/Transcripts/inform_966-980_053.txt,False
35,F3/Audio/inform_3623-3634_125.wav,F3/Transcripts/inform_3623-3634_125.txt,False
36,F3/Audio/inform_1206_063.wav,F3/Transcripts/inform_1206_063.txt,False
37,F3/Audio/inform_773-780_032.wav,F3/Transcripts/inform_773-780_032.txt,False
38,F3/Audio/inform_812-820_035.wav,F3/Transcripts/inform_812-820_035.txt,False
39,F3/Audio/inform_2247-2250_107.wav,F3/Transcripts/inform_2247-2250_107.txt,False
40,F3/Audio/inform_853-864_166.wav,F3/Transcripts/inform_853-864_166.txt,False
41,F3/Audio/inform_1166-1177_023.wav,F3/Transcripts/inform_1166-1177_023.txt,False
42,F3/Audio/inform_2977-2981_161.wav,F3/Transcripts/inform_2977-2981_161.txt,False
43,F3/Audio/inform_2906-2919_225.wav,F3/Transcripts/inform_2906-2919_225.txt,False
44,F3/Audio/inform_685-695_129.wav,F3/Transcripts/inform_685-695_129.txt,False
45,F3/Audio/inform_1084-1093_109.wav,F3/Transcripts/inform_1084-1093_109.txt,False
46,F3/Audio/inform_3835-3847_021.wav,F3/Transcripts/inform_3835-3847_021.txt,False
47,F3/Audio/inform_1166-1177_120.wav,F3/Transcripts/inform_1166-1177_120.txt,False
48,F3/Audio/inform_891-900_134.wav,F3/Transcripts/inform_891-900_134.txt,False
49,F3/Audio/inform_3728-3740_126.wav,F3/Transcripts/inform_3728-3740_126.txt,False
50,F3/Audio/inform_3713-3717_006.wav,F3/Transcripts/inform_3713-3717_006.txt,False
51,F3/Audio/inform_3704-3712_097.wav,F3/Transcripts/inform_3704-3712_097.txt,False
52,F3/Audio/inform_2953-2965_199.wav,F3/Transcripts/inform_2953-2965_199.txt,False
53,F3/Audio/inform_981-987_111.wav,F3/Transcripts/inform_981-987_111.txt,False
54,F3/Audio/inform_2966-2976_046.wav,F3/Transcripts/inform_2966-2976_046.txt,False
55,F3/Audio/inform_661-670_018.wav,F3/Transcripts/inform_661-670_018.txt,False
56,F3/Audio/inform_1001-1010_087.wav,F3/Transcripts/inform_1001-1010_087.txt,False
57,F3/Audio/inform_685-695_040.wav,F3/Transcripts/inform_685-695_040.txt,False
58,F3/Audio/inform_621-635_003.wav,F3/Transcripts/inform_621-635_003.txt,False
59,F3/Audio/inform_1163-1165_082.wav,F3/Transcripts/inform_1163-1165_082.txt,False
60,F3/Audio/inform_921-935_149.wav,F3/Transcripts/inform_921-935_149.txt,False
61,F3/Audio/inform_1222_05.wav,F3/Transcripts/inform_1222_05.txt,False
62,F3/Audio/inform_812-820_135.wav,F3/Transcripts/inform_812-820_135.txt,False
63,F3/Audio/inform_981-987_221.wav,F3/Transcripts/inform_981-987_221.txt,False
64,F3/Audio/inform_3601-3610_074.wav,F3/Transcripts/inform_3601-3610_074.txt,False
65,F3/Audio/inform_636-650_027.wav,F3/Transcripts/inform_636-650_027.txt,False
66,F3/Audio/inform_2175_17.wav,F3/Transcripts/inform_2175_17.txt,False
67,F3/Audio/inform_2111_13.wav,F3/Transcripts/inform_2111_13.txt,False
68,F3/Audio/inform_981-987_049.wav,F3/Transcripts/inform_981-987_049.txt,False
69,F3/Audio/inform_959-965_108.wav,F3/Transcripts/inform_959-965_108.txt,False
70,F3/Audio/inform_1349_41.wav,F3/Transcripts/inform_1349_41.txt,False
71,F3/Audio/inform_3773-3785_063.wav,F3/Transcripts/inform_3773-3785_063.txt,False
72,F3/Audio/inform_3693-3703_185.wav,F3/Transcripts/inform_3693-3703_185.txt,False
73,F3/Audio/inform_3811-3820_111.wav,F3/Transcripts/inform_3811-3820_111.txt,False
74,F3/Audio/inform_3773-3785_038.wav,F3/Transcripts/inform_3773-3785_038.txt,False
75,F3/Audio/inform_2953-2965_231.wav,F3/Transcripts/inform_2953-2965_231.txt,False
76,F3/Audio/inform_2966-2976_263.wav,F3/Transcripts/inform_2966-2976_263.txt,False
77,F3/Audio/inform_1207_07.wav,F3/Transcripts/inform_1207_07.txt,False
78,F3/Audio/inform_3635-3641_218.wav,F3/Transcripts/inform_3635-3641_218.txt,False
79,F3/Audio/inform_3773-3785_196.wav,F3/Transcripts/inform_3773-3785_196.txt,False
80,F3/Audio/inform_661-670_016.wav,F3/Transcripts/inform_661-670_016.txt,False
81,F3/Audio/inform_949-953_165.wav,F3/Transcripts/inform_949-953_165.txt,False
82,F3/Audio/inform_2143_09.wav,F3/Transcripts/inform_2143_09.txt,False
83,F3/Audio/inform_3891-3900_039.wav,F3/Transcripts/inform_3891-3900_039.txt,False
84,F3/Audio/inform_831-840_142.wav,F3/Transcripts/inform_831-840_142.txt,False
85,F3/Audio/inform_1126-1137_128.wav,F3/Transcripts/inform_1126-1137_128.txt,False
86,F3/Audio/inform_1116-1125_220.wav,F3/Transcripts/inform_1116-1125_220.txt,False
87,F3/Audio/inform_921-935_166.wav,F3/Transcripts/inform_921-935_166.txt,False
88,F3/Audio/inform_1154-1162_098.wav,F3/Transcripts/inform_1154-1162_098.txt,False
89,F3/Audio/inform_3601-3610_207.wav,F3/Transcripts/inform_3601-3610_207.txt,False
90,F3/Audio/inform_1304_02.wav,F3/Transcripts/inform_1304_02.txt,False
91,F3/Audio/inform_1001-1010_017.wav,F3/Transcripts/inform_1001-1010_017.txt,False
92,F3/Audio/inform_2144_07.wav,F3/Transcripts/inform_2144_07.txt,False
93,F3/Audio/inform_2111_09.wav,F3/Transcripts/inform_2111_09.txt,False
94,F3/Audio/inform_865-880_148.wav,F3/Transcripts/inform_865-880_148.txt,False
95,F3/Audio/inform_3848-3860_124.wav,F3/Transcripts/inform_3848-3860_124.txt,False
96,F3/Audio/inform_636-650_032.wav,F3/Transcripts/inform_636-650_032.txt,False
97,F3/Audio/inform_2164_09.wav,F3/Transcripts/inform_2164_09.txt,False
98,F3/Audio/inform_881-890_100.wav,F3/Transcripts/inform_881-890_100.txt,False
99,F3/Audio/inform_881-890_107.wav,F3/Transcripts/inform_881-890_107.txt,False
100,F3/Audio/inform_3811-3820_116.wav,F3/Transcripts/inform_3811-3820_116.txt,False
101,F3/Audio/inform_1261_3.wav,F3/Transcripts/inform_1261_3.txt,False
102,F3/Audio/inform_2182_06.wav,F3/Transcripts/inform_2182_06.txt,False
103,F3/Audio/inform_3879-3890_110.wav,F3/Transcripts/inform_3879-3890_110.txt,False
104,F3/Audio/inform_3693-3703_004.wav,F3/Transcripts/inform_3693-3703_004.txt,False
105,F3/Audio/inform_3655-3667_152.wav,F3/Transcripts/inform_3655-3667_152.txt,False
106,F3/Audio/inform_959-965_304.wav,F3/Transcripts/inform_959-965_304.txt,False
107,F3/Audio/inform_954-958_126.wav,F3/Transcripts/inform_954-958_126.txt,False
108,F3/Audio/inform_773-780_081.wav,F3/Transcripts/inform_773-780_081.txt,False
109,F3/Audio/inform_2164_08.wav,F3/Transcripts/inform_2164_08.txt,False
110,F3/Audio/inform_2946-2952_204.wav,F3/Transcripts/inform_2946-2952_204.txt,False
111,F3/Audio/inform_1178-1192_048.wav,F3/Transcripts/inform_1178-1192_048.txt,False
112,F3/Audio/inform_1077-1083_071.wav,F3/Transcripts/inform_1077-1083_071.txt,False
113,F3/Audio/inform_959-965_251.wav,F3/Transcripts/inform_959-965_251.txt,False
114,F3/Audio/inform_2861-2875_109.wav,F3/Transcripts/inform_2861-2875_109.txt,False
115,F3/Audio/inform_1225_02.wav,F3/Transcripts/inform_1225_02.txt,False
116,F3/Audio/inform_2154_04.wav,F3/Transcripts/inform_2154_04.txt,False
117,F3/Audio/inform_2238-2246_097.wav,F3/Transcripts/inform_2238-2246_097.txt,False
118,F3/Audio/inform_2851-2860_008.wav,F3/Transcripts/inform_2851-2860_008.txt,False
119,F3/Audio/inform_1154-1162_089.wav,F3/Transcripts/inform_1154-1162_089.txt,False
120,F3/Audio/inform_2988-3000_065.wav,F3/Transcripts/inform_2988-3000_065.txt,False
121,F3/Audio/inform_2982-2987_014.wav,F3/Transcripts/inform_2982-2987_014.txt,False
122,F3/Audio/inform_2112_00.wav,F3/Transcripts/inform_2112_00.txt,False
123,F3/Audio/inform_1071-1076_59.wav,F3/Transcripts/inform_1071-1076_59.txt,False
124,F3/Audio/inform_1238_19.wav,F3/Transcripts/inform_1238_19.txt,False
125,F3/Audio/inform_3799-3810_246.wav,F3/Transcripts/inform_3799-3810_246.txt,False
126,F3/Audio/inform_3655-3667_076.wav,F3/Transcripts/inform_3655-3667_076.txt,False
127,F3/Audio/inform_3821-3834_158.wav,F3/Transcripts/inform_3821-3834_158.txt,False
128,F3/Audio/inform_2977-2981_034.wav,F3/Transcripts/inform_2977-2981_034.txt,False
129,F3/Audio/inform_1011-1023_159.wav,F3/Transcripts/inform_1011-1023_159.txt,False
130,F3/Audio/inform_1215_01.wav,F3/Transcripts/inform_1215_01.txt,False
131,F3/Audio/inform_3761-3772_164.wav,F3/Transcripts/inform_3761-3772_164.txt,False
132,F3/Audio/inform_821-830_143.wav,F3/Transcripts/inform_821-830_143.txt,False
133,F3/Audio/inform_1101-1115_017.wav,F3/Transcripts/inform_1101-1115_017.txt,False
134,F3/Audio/inform_954-958_084.wav,F3/Transcripts/inform_954-958_084.txt,False
135,F3/Audio/inform_1138-1153_013.wav,F3/Transcripts/inform_1138-1153_013.txt,False
136,F3/Audio/inform_3684-3692_052.wav,F3/Transcripts/inform_3684-3692_052.txt,False
137,F3/Audio/inform_2891-2905_290.wav,F3/Transcripts/inform_2891-2905_290.txt,False
138,F3/Audio/inform_2946-2952_132.wav,F3/Transcripts/inform_2946-2952_132.txt,False
139,F3/Audio/inform_941-948_060.wav,F3/Transcripts/inform_941-948_060.txt,False
140,F3/Audio/inform_685-695_075.wav,F3/Transcripts/inform_685-695_075.txt,False
141,F3/Audio/inform_2879-2890_040.wav,F3/Transcripts/inform_2879-2890_040.txt,False
142,F3/Audio/inform_1222_06.wav,F3/Transcripts/inform_1222_06.txt,False
143,F3/Audio/inform_831-840_027.wav,F3/Transcripts/inform_831-840_027.txt,False
144,F3/Audio/inform_988-1000_213.wav,F3/Transcripts/inform_988-1000_213.txt,False
145,F3/Audio/inform_2113_05.wav,F3/Transcripts/inform_2113_05.txt,False
146,F3/Audio/inform_2977-2981_181.wav,F3/Transcripts/inform_2977-2981_181.txt,False
147,F3/Audio/inform_773-780_125.wav,F3/Transcripts/inform_773-780_125.txt,False
148,F3/Audio/inform_981-987_066.wav,F3/Transcripts/inform_981-987_066.txt,False
149,F3/Audio/inform_3728-3740_213.wav,F3/Transcripts/inform_3728-3740_213.txt,False
150,F3/Audio/inform_1206_073.wav,F3/Transcripts/inform_1206_073.txt,False
151,F3/Audio/inform_3861-3870_206.wav,F3/Transcripts/inform_3861-3870_206.txt,False
152,F3/Audio/inform_2135_12.wav,F3/Transcripts/inform_2135_12.txt,False
153,F3/Audio/inform_2109_08.wav,F3/Transcripts/inform_2109_08.txt,False
154,F3/Audio/inform_3786-3798_182.wav,F3/Transcripts/inform_3786-3798_182.txt,False
155,F3/Audio/inform_3674-3683_155.wav,F3/Transcripts/inform_3674-3683_155.txt,False
156,F3/Audio/inform_3835-3847_211.wav,F3/Transcripts/inform_3835-3847_211.txt,False
157,F3/Audio/inform_611-620_157.wav,F3/Transcripts/inform_611-620_157.txt,False
158,F3/Audio/inform_1011-1023_080.wav,F3/Transcripts/inform_1011-1023_080.txt,False
159,F3/Audio/inform_3728-3740_035.wav,F3/Transcripts/inform_3728-3740_035.txt,False
160,F3/Audio/inform_2166_4.wav,F3/Transcripts/inform_2166_4.txt,False
161,F3/Audio/inform_901-907_203.wav,F3/Transcripts/inform_901-907_203.txt,False
162,F3/Audio/inform_1323_20.wav,F3/Transcripts/inform_1323_20.txt,False
163,F3/Audio/inform_3611-3622_003.wav,F3/Transcripts/inform_3611-3622_003.txt,False
164,F3/Audio/inform_3693-3703_069.wav,F3/Transcripts/inform_3693-3703_069.txt,False
165,F3/Audio/inform_1318_14.wav,F3/Transcripts/inform_1318_14.txt,False
166,F3/Audio/inform_3773-3785_075.wav,F3/Transcripts/inform_3773-3785_075.txt,False
167,F3/Audio/inform_2946-2952_266.wav,F3/Transcripts/inform_2946-2952_266.txt,False
168,F3/Audio/inform_1001-1010_004.wav,F3/Transcripts/inform_1001-1010_004.txt,False
169,F3/Audio/inform_2891-2905_265.wav,F3/Transcripts/inform_2891-2905_265.txt,False
170,F3/Audio/inform_621-635_103.wav,F3/Transcripts/inform_621-635_103.txt,False
171,F3/Audio/inform_601-610_100.wav,F3/Transcripts/inform_601-610_100.txt,False
172,F3/Audio/inform_891-900_034.wav,F3/Transcripts/inform_891-900_034.txt,False
173,F3/Audio/inform_2214_08.wav,F3/Transcripts/inform_2214_08.txt,False
174,F3/Audio/inform_2108_05.wav,F3/Transcripts/inform_2108_05.txt,False
175,F3/Audio/inform_3611-3622_045.wav,F3/Transcripts/inform_3611-3622_045.txt,False
176,F3/Audio/inform_3684-3692_036.wav,F3/Transcripts/inform_3684-3692_036.txt,False
177,F3/Audio/inform_2226-2237_156.wav,F3/Transcripts/inform_2226-2237_156.txt,False
178,F3/Audio/inform_1231_07.wav,F3/Transcripts/inform_1231_07.txt,False
179,F3/Audio/inform_901-907_117.wav,F3/Transcripts/inform_901-907_117.txt,False
180,F3/Audio/inform_1315_10.wav,F3/Transcripts/inform_1315_10.txt,False
181,F3/Audio/inform_3601-3610_238.wav,F3/Transcripts/inform_3601-3610_238.txt,False
182,F3/Audio/inform_2124_03.wav,F3/Transcripts/inform_2124_03.txt,False
183,F3/Audio/inform_3713-3717_105.wav,F3/Transcripts/inform_3713-3717_105.txt,False
184,F3/Audio/inform_636-650_179.wav,F3/Transcripts/inform_636-650_179.txt,False
185,F3/Audio/inform_1077-1083_029.wav,F3/Transcripts/inform_1077-1083_029.txt,False
186,F3/Audio/inform_949-953_130.wav,F3/Transcripts/inform_949-953_130.txt,False
187,F3/Audio/inform_2204_6.wav,F3/Transcripts/inform_2204_6.txt,False
188,F3/Audio/inform_881-890_022.wav,F3/Transcripts/inform_881-890_022.txt,False
189,F3/Audio/inform_966-980_203.wav,F3/Transcripts/inform_966-980_203.txt,False
190,F3/Audio/inform_812-820_163.wav,F3/Transcripts/inform_812-820_163.txt,False
191,F3/Audio/inform_3811-3820_150.wav,F3/Transcripts/inform_3811-3820_150.txt,False
192,F3/Audio/inform_3684-3692_024.wav,F3/Transcripts/inform_3684-3692_024.txt,False
193,F3/Audio/inform_3835-3847_168.wav,F3/Transcripts/inform_3835-3847_168.txt,False
194,F3/Audio/inform_671-684_194.wav,F3/Transcripts/inform_671-684_194.txt,False
195,F3/Audio/inform_751-772_176.wav,F3/Transcripts/inform_751-772_176.txt,False
196,F3/Audio/inform_611-620_048.wav,F3/Transcripts/inform_611-620_048.txt,False
197,F3/Audio/inform_988-1000_107.wav,F3/Transcripts/inform_988-1000_107.txt,False
198,F3/Audio/inform_3835-3847_013.wav,F3/Transcripts/inform_3835-3847_013.txt,False
199,F3/Audio/inform_611-620_097.wav,F3/Transcripts/inform_611-620_097.txt,False
200,F3/Audio/inform_966-980_133.wav,F3/Transcripts/inform_966-980_133.txt,False
201,F3/Audio/inform_1206_116.wav,F3/Transcripts/inform_1206_116.txt,False
202,F3/Audio/inform_3879-3890_145.wav,F3/Transcripts/inform_3879-3890_145.txt,False
203,F3/Audio/inform_621-635_054.wav,F3/Transcripts/inform_621-635_054.txt,False
204,F3/Audio/inform_1041-1050_052.wav,F3/Transcripts/inform_1041-1050_052.txt,False
205,F3/Audio/inform_1264_09.wav,F3/Transcripts/inform_1264_09.txt,False
206,F3/Audio/inform_2226-2237_207.wav,F3/Transcripts/inform_2226-2237_207.txt,False
207,F3/Audio/inform_3668-3673_166.wav,F3/Transcripts/inform_3668-3673_166.txt,False
208,F3/Audio/inform_2988-3000_150.wav,F3/Transcripts/inform_2988-3000_150.txt,False
209,F3/Audio/inform_3642-3654_019.wav,F3/Transcripts/inform_3642-3654_019.txt,False
210,F3/Audio/inform_3848-3860_066.wav,F3/Transcripts/inform_3848-3860_066.txt,False
211,F3/Audio/inform_671-684_243.wav,F3/Transcripts/inform_671-684_243.txt,False
212,F3/Audio/inform_3871-3878_160.wav,F3/Transcripts/inform_3871-3878_160.txt,False
213,F3/Audio/inform_3601-3610_090.wav,F3/Transcripts/inform_3601-3610_090.txt,False
214,F3/Audio/inform_2114_22.wav,F3/Transcripts/inform_2114_22.txt,False
215,F3/Audio/inform_1321_33.wav,F3/Transcripts/inform_1321_33.txt,False
216,F3/Audio/inform_3668-3673_005.wav,F3/Transcripts/inform_3668-3673_005.txt,False
217,F3/Audio/inform_3668-3673_062.wav,F3/Transcripts/inform_3668-3673_062.txt,False
218,F3/Audio/inform_3799-3810_252.wav,F3/Transcripts/inform_3799-3810_252.txt,False
219,F3/Audio/inform_2129_16.wav,F3/Transcripts/inform_2129_16.txt,False
220,F3/Audio/inform_3773-3785_144.wav,F3/Transcripts/inform_3773-3785_144.txt,False
221,F3/Audio/inform_601-610_088.wav,F3/Transcripts/inform_601-610_088.txt,False
222,F3/Audio/inform_2988-3000_194.wav,F3/Transcripts/inform_2988-3000_194.txt,False
223,F3/Audio/inform_3773-3785_138.wav,F3/Transcripts/inform_3773-3785_138.txt,False
224,F3/Audio/inform_2953-2965_017.wav,F3/Transcripts/inform_2953-2965_017.txt,False
225,F3/Audio/inform_3623-3634_123.wav,F3/Transcripts/inform_3623-3634_123.txt,False
226,F3/Audio/inform_2988-3000_024.wav,F3/Transcripts/inform_2988-3000_024.txt,False
227,F3/Audio/inform_621-635_182.wav,F3/Transcripts/inform_621-635_182.txt,False
228,F3/Audio/inform_1071-1076_52.wav,F3/Transcripts/inform_1071-1076_52.txt,False
229,F3/Audio/inform_3835-3847_073.wav,F3/Transcripts/inform_3835-3847_073.txt,False
230,F3/Audio/inform_2966-2976_159.wav,F3/Transcripts/inform_2966-2976_159.txt,False
231,F3/Audio/inform_3704-3712_104.wav,F3/Transcripts/inform_3704-3712_104.txt,False
232,F3/Audio/inform_981-987_021.wav,F3/Transcripts/inform_981-987_021.txt,False
233,F3/Audio/inform_2139_05.wav,F3/Transcripts/inform_2139_05.txt,False
234,F3/Audio/inform_2851-2860_066.wav,F3/Transcripts/inform_2851-2860_066.txt,False
235,F3/Audio/inform_2879-2890_075.wav,F3/Transcripts/inform_2879-2890_075.txt,False
236,F3/Audio/inform_1246_16.wav,F3/Transcripts/inform_1246_16.txt,False
237,F3/Audio/inform_739-750_006.wav,F3/Transcripts/inform_739-750_006.txt,False
238,F3/Audio/inform_921-935_077.wav,F3/Transcripts/inform_921-935_077.txt,False
239,F3/Audio/inform_1178-1192_179.wav,F3/Transcripts/inform_1178-1192_179.txt,False
240,F3/Audio/inform_3674-3683_027.wav,F3/Transcripts/inform_3674-3683_027.txt,False
241,F3/Audio/inform_1084-1093_035.wav,F3/Transcripts/inform_1084-1093_035.txt,False
242,F3/Audio/inform_751-772_398.wav,F3/Transcripts/inform_751-772_398.txt,False
243,F3/Audio/inform_661-670_034.wav,F3/Transcripts/inform_661-670_034.txt,False
244,F3/Audio/inform_865-880_164.wav,F3/Transcripts/inform_865-880_164.txt,False
245,F3/Audio/inform_2879-2890_121.wav,F3/Transcripts/inform_2879-2890_121.txt,False
246,F3/Audio/inform_3668-3673_194.wav,F3/Transcripts/inform_3668-3673_194.txt,False
247,F3/Audio/inform_731-738_031.wav,F3/Transcripts/inform_731-738_031.txt,False
248,F3/Audio/inform_1060-1070_106.wav,F3/Transcripts/inform_1060-1070_106.txt,False
249,F3/Audio/inform_2108_09.wav,F3/Transcripts/inform_2108_09.txt,False
250,F3/Audio/inform_2934-2945_41.wav,F3/Transcripts/inform_2934-2945_41.txt,False
251,F3/Audio/inform_1277_07.wav,F3/Transcripts/inform_1277_07.txt,False
252,F3/Audio/inform_1011-1023_041.wav,F3/Transcripts/inform_1011-1023_041.txt,False
253,F3/Audio/inform_2226-2237_004.wav,F3/Transcripts/inform_2226-2237_004.txt,False
254,F3/Audio/inform_3623-3634_172.wav,F3/Transcripts/inform_3623-3634_172.txt,False
255,F3/Audio/inform_2238-2246_039.wav,F3/Transcripts/inform_2238-2246_039.txt,False
256,F3/Audio/inform_1101-1115_098.wav,F3/Transcripts/inform_1101-1115_098.txt,False
257,F3/Audio/inform_1011-1023_147.wav,F3/Transcripts/inform_1011-1023_147.txt,False
258,F3/Audio/inform_2982-2987_167.wav,F3/Transcripts/inform_2982-2987_167.txt,False
259,F3/Audio/inform_716-730_215.wav,F3/Transcripts/inform_716-730_215.txt,False
260,F3/Audio/inform_1024-1040_390.wav,F3/Transcripts/inform_1024-1040_390.txt,False
261,F3/Audio/inform_671-684_260.wav,F3/Transcripts/inform_671-684_260.txt,False
262,F3/Audio/inform_3761-3772_237.wav,F3/Transcripts/inform_3761-3772_237.txt,False
263,F3/Audio/inform_3674-3683_013.wav,F3/Transcripts/inform_3674-3683_013.txt,False
264,F3/Audio/inform_3601-3610_031.wav,F3/Transcripts/inform_3601-3610_031.txt,False
265,F3/Audio/inform_601-610_145.wav,F3/Transcripts/inform_601-610_145.txt,False
266,F3/Audio/inform_3718-3727_099.wav,F3/Transcripts/inform_3718-3727_099.txt,False
267,F3/Audio/inform_3751-3760_042.wav,F3/Transcripts/inform_3751-3760_042.txt,False
268,F3/Audio/inform_2891-2905_124.wav,F3/Transcripts/inform_2891-2905_124.txt,False
269,F3/Audio/inform_1305_05.wav,F3/Transcripts/inform_1305_05.txt,False
270,F3/Audio/inform_3623-3634_135.wav,F3/Transcripts/inform_3623-3634_135.txt,False
271,F3/Audio/inform_1348_09.wav,F3/Transcripts/inform_1348_09.txt,False
272,F3/Audio/inform_2861-2875_116.wav,F3/Transcripts/inform_2861-2875_116.txt,False
273,F3/Audio/inform_1252_0.wav,F3/Transcripts/inform_1252_0.txt,False
274,F3/Audio/inform_611-620_076.wav,F3/Transcripts/inform_611-620_076.txt,False
275,F3/Audio/inform_2133_05.wav,F3/Transcripts/inform_2133_05.txt,False
276,F3/Audio/inform_3718-3727_175.wav,F3/Transcripts/inform_3718-3727_175.txt,False
277,F3/Audio/inform_2953-2965_033.wav,F3/Transcripts/inform_2953-2965_033.txt,False
278,F3/Audio/inform_1011-1023_009.wav,F3/Transcripts/inform_1011-1023_009.txt,False
279,F3/Audio/inform_731-738_109.wav,F3/Transcripts/inform_731-738_109.txt,False
280,F3/Audio/inform_3786-3798_019.wav,F3/Transcripts/inform_3786-3798_019.txt,False
281,F3/Audio/inform_841-852_172.wav,F3/Transcripts/inform_841-852_172.txt,False
282,F3/Audio/inform_3821-3834_042.wav,F3/Transcripts/inform_3821-3834_042.txt,False
283,F3/Audio/inform_1001-1010_063.wav,F3/Transcripts/inform_1001-1010_063.txt,False
284,F3/Audio/inform_1011-1023_043.wav,F3/Transcripts/inform_1011-1023_043.txt,False
285,F3/Audio/inform_651-660_070.wav,F3/Transcripts/inform_651-660_070.txt,False
286,F3/Audio/inform_821-830_013.wav,F3/Transcripts/inform_821-830_013.txt,False
287,F3/Audio/inform_1084-1093_124.wav,F3/Transcripts/inform_1084-1093_124.txt,False
288,F3/Audio/inform_3891-3900_164.wav,F3/Transcripts/inform_3891-3900_164.txt,False
289,F3/Audio/inform_1024-1040_038.wav,F3/Transcripts/inform_1024-1040_038.txt,False
290,F3/Audio/inform_2117_25.wav,F3/Transcripts/inform_2117_25.txt,False
291,F3/Audio/inform_773-780_036.wav,F3/Transcripts/inform_773-780_036.txt,False
292,F3/Audio/inform_2150_03.wav,F3/Transcripts/inform_2150_03.txt,False
293,F3/Audio/inform_908-920_160.wav,F3/Transcripts/inform_908-920_160.txt,False
294,F3/Audio/inform_941-948_063.wav,F3/Transcripts/inform_941-948_063.txt,False
295,F3/Audio/inform_3811-3820_177.wav,F3/Transcripts/inform_3811-3820_177.txt,False
296,F3/Audio/inform_2132_05.wav,F3/Transcripts/inform_2132_05.txt,False
297,F3/Audio/inform_3786-3798_029.wav,F3/Transcripts/inform_3786-3798_029.txt,False
298,F3/Audio/inform_949-953_036.wav,F3/Transcripts/inform_949-953_036.txt,False
299,F3/Audio/inform_881-890_166.wav,F3/Transcripts/inform_881-890_166.txt,False
300,F3/Audio/inform_1278_14.wav,F3/Transcripts/inform_1278_14.txt,False
301,F3/Audio/inform_671-684_045.wav,F3/Transcripts/inform_671-684_045.txt,False
302,F3/Audio/inform_3674-3683_065.wav,F3/Transcripts/inform_3674-3683_065.txt,False
303,F3/Audio/inform_716-730_031.wav,F3/Transcripts/inform_716-730_031.txt,False
304,F3/Audio/inform_1024-1040_287.wav,F3/Transcripts/inform_1024-1040_287.txt,False
