,audio_filepath,txt_filepath,missing
33,F2/Audio/inform_4411_05.wav,F2/Transcripts/inform_4411_05.txt,False
34,F2/Audio/inform_590_02.wav,F2/Transcripts/inform_590_02.txt,False
35,F2/Audio/inform_595_21.wav,F2/Transcripts/inform_595_21.txt,False
36,F2/Audio/inform_1010_06.wav,F2/Transcripts/inform_1010_06.txt,False
37,F2/Audio/inform_3215_07.wav,F2/Transcripts/inform_3215_07.txt,False
38,F2/Audio/inform_1304_02.wav,F2/Transcripts/inform_1304_02.txt,False
39,F2/Audio/inform_2443_02.wav,F2/Transcripts/inform_2443_02.txt,False
40,F2/Audio/inform_2500_45.wav,F2/Transcripts/inform_2500_45.txt,False
41,F2/Audio/inform_3288_11.wav,F2/Transcripts/inform_3288_11.txt,False
42,F2/Audio/inform_953_043.wav,F2/Transcripts/inform_953_043.txt,False
43,F2/Audio/inform_577_6.wav,F2/Transcripts/inform_577_6.txt,False
44,F2/Audio/inform_586_01.wav,F2/Transcripts/inform_586_01.txt,False
45,F2/Audio/inform_4424_02.wav,F2/Transcripts/inform_4424_02.txt,False
46,F2/Audio/inform_619_04.wav,F2/Transcripts/inform_619_04.txt,False
47,F2/Audio/inform_1261_3.wav,F2/Transcripts/inform_1261_3.txt,False
48,F2/Audio/inform_2500_38.wav,F2/Transcripts/inform_2500_38.txt,False
49,F2/Audio/inform_927_08.wav,F2/Transcripts/inform_927_08.txt,False
50,F2/Audio/inform_627_07.wav,F2/Transcripts/inform_627_07.txt,False
51,F2/Audio/inform_2433_11.wav,F2/Transcripts/inform_2433_11.txt,False
52,F2/Audio/inform_556_11.wav,F2/Transcripts/inform_556_11.txt,False
53,F2/Audio/inform_958_69.wav,F2/Transcripts/inform_958_69.txt,False
54,F2/Audio/inform_1432_14.wav,F2/Transcripts/inform_1432_14.txt,False
55,F2/Audio/inform_705_11.wav,F2/Transcripts/inform_705_11.txt,False
56,F2/Audio/inform_1001_01.wav,F2/Transcripts/inform_1001_01.txt,False
57,F2/Audio/inform_627_17.wav,F2/Transcripts/inform_627_17.txt,False
58,F2/Audio/inform_677_23.wav,F2/Transcripts/inform_677_23.txt,False
59,F2/Audio/inform_582_05.wav,F2/Transcripts/inform_582_05.txt,False
60,F2/Audio/inform_1448_09.wav,F2/Transcripts/inform_1448_09.txt,False
61,F2/Audio/inform_3269_01.wav,F2/Transcripts/inform_3269_01.txt,False
62,F2/Audio/inform_2463_07.wav,F2/Transcripts/inform_2463_07.txt,False
63,F2/Audio/inform_1238_19.wav,F2/Transcripts/inform_1238_19.txt,False
64,F2/Audio/inform_3262_02.wav,F2/Transcripts/inform_3262_02.txt,False
65,F2/Audio/inform_914_16.wav,F2/Transcripts/inform_914_16.txt,False
66,F2/Audio/inform_700_00.wav,F2/Transcripts/inform_700_00.txt,False
67,F2/Audio/inform_730_22.wav,F2/Transcripts/inform_730_22.txt,False
68,F2/Audio/inform_1466_07.wav,F2/Transcripts/inform_1466_07.txt,False
69,F2/Audio/inform_929_06.wav,F2/Transcripts/inform_929_06.txt,False
70,F2/Audio/inform_2494_09.wav,F2/Transcripts/inform_2494_09.txt,False
71,F2/Audio/inform_962_07.wav,F2/Transcripts/inform_962_07.txt,False
72,F2/Audio/inform_3213_05.wav,F2/Transcripts/inform_3213_05.txt,False
73,F2/Audio/inform_965_124.wav,F2/Transcripts/inform_965_124.txt,False
74,F2/Audio/inform_4404_4.wav,F2/Transcripts/inform_4404_4.txt,False
75,F2/Audio/inform_729_08.wav,F2/Transcripts/inform_729_08.txt,False
76,F2/Audio/inform_2414_23.wav,F2/Transcripts/inform_2414_23.txt,False
77,F2/Audio/inform_3279_07.wav,F2/Transcripts/inform_3279_07.txt,False
78,F2/Audio/inform_925_11.wav,F2/Transcripts/inform_925_11.txt,False
79,F2/Audio/inform_707_6.wav,F2/Transcripts/inform_707_6.txt,False
80,F2/Audio/inform_561_15.wav,F2/Transcripts/inform_561_15.txt,False
81,F2/Audio/inform_3286_07.wav,F2/Transcripts/inform_3286_07.txt,False
82,F2/Audio/inform_1011_10.wav,F2/Transcripts/inform_1011_10.txt,False
83,F2/Audio/inform_1483_08.wav,F2/Transcripts/inform_1483_08.txt,False
84,F2/Audio/inform_1323_20.wav,F2/Transcripts/inform_1323_20.txt,False
85,F2/Audio/inform_1318_14.wav,F2/Transcripts/inform_1318_14.txt,False
86,F2/Audio/inform_1271_04.wav,F2/Transcripts/inform_1271_04.txt,False
87,F2/Audio/inform_1477_06.wav,F2/Transcripts/inform_1477_06.txt,False
88,F2/Audio/inform_998_08.wav,F2/Transcripts/inform_998_08.txt,False
89,F2/Audio/inform_2419_06.wav,F2/Transcripts/inform_2419_06.txt,False
90,F2/Audio/inform_3216_06.wav,F2/Transcripts/inform_3216_06.txt,False
91,F2/Audio/inform_965_235.wav,F2/Transcripts/inform_965_235.txt,False
92,F2/Audio/inform_662_02.wav,F2/Transcripts/inform_662_02.txt,False
93,F2/Audio/inform_2465_17.wav,F2/Transcripts/inform_2465_17.txt,False
94,F2/Audio/inform_969_08.wav,F2/Transcripts/inform_969_08.txt,False
95,F2/Audio/inform_1315_10.wav,F2/Transcripts/inform_1315_10.txt,False
96,F2/Audio/inform_3213_09.wav,F2/Transcripts/inform_3213_09.txt,False
97,F2/Audio/inform_2431_01.wav,F2/Transcripts/inform_2431_01.txt,False
98,F2/Audio/inform_997_07.wav,F2/Transcripts/inform_997_07.txt,False
99,F2/Audio/inform_2419_02.wav,F2/Transcripts/inform_2419_02.txt,False
100,F2/Audio/inform_1465_01.wav,F2/Transcripts/inform_1465_01.txt,False
101,F2/Audio/inform_3194_04.wav,F2/Transcripts/inform_3194_04.txt,False
102,F2/Audio/inform_1264_09.wav,F2/Transcripts/inform_1264_09.txt,False
103,F2/Audio/inform_1429_01.wav,F2/Transcripts/inform_1429_01.txt,False
104,F2/Audio/inform_965_090.wav,F2/Transcripts/inform_965_090.txt,False
105,F2/Audio/inform_4430_12.wav,F2/Transcripts/inform_4430_12.txt,False
106,F2/Audio/inform_563_03.wav,F2/Transcripts/inform_563_03.txt,False
107,F2/Audio/inform_1321_33.wav,F2/Transcripts/inform_1321_33.txt,False
108,F2/Audio/inform_2469_04.wav,F2/Transcripts/inform_2469_04.txt,False
109,F2/Audio/inform_2450_039.wav,F2/Transcripts/inform_2450_039.txt,False
110,F2/Audio/inform_2479_12.wav,F2/Transcripts/inform_2479_12.txt,False
111,F2/Audio/inform_585_04.wav,F2/Transcripts/inform_585_04.txt,False
112,F2/Audio/inform_987_177.wav,F2/Transcripts/inform_987_177.txt,False
113,F2/Audio/inform_915_2.wav,F2/Transcripts/inform_915_2.txt,False
114,F2/Audio/inform_703_05.wav,F2/Transcripts/inform_703_05.txt,False
115,F2/Audio/inform_1246_16.wav,F2/Transcripts/inform_1246_16.txt,False
116,F2/Audio/inform_953_152.wav,F2/Transcripts/inform_953_152.txt,False
117,F2/Audio/inform_2489_02.wav,F2/Transcripts/inform_2489_02.txt,False
118,F2/Audio/inform_1001_16.wav,F2/Transcripts/inform_1001_16.txt,False
119,F2/Audio/inform_665_17.wav,F2/Transcripts/inform_665_17.txt,False
120,F2/Audio/inform_709_01.wav,F2/Transcripts/inform_709_01.txt,False
121,F2/Audio/inform_3229_01.wav,F2/Transcripts/inform_3229_01.txt,False
122,F2/Audio/inform_1277_07.wav,F2/Transcripts/inform_1277_07.txt,False
123,F2/Audio/inform_3237_06.wav,F2/Transcripts/inform_3237_06.txt,False
124,F2/Audio/inform_678_13.wav,F2/Transcripts/inform_678_13.txt,False
125,F2/Audio/inform_701_03.wav,F2/Transcripts/inform_701_03.txt,False
126,F2/Audio/inform_1010_00.wav,F2/Transcripts/inform_1010_00.txt,False
127,F2/Audio/inform_2410_23.wav,F2/Transcripts/inform_2410_23.txt,False
128,F2/Audio/inform_2437_10.wav,F2/Transcripts/inform_2437_10.txt,False
129,F2/Audio/inform_1305_05.wav,F2/Transcripts/inform_1305_05.txt,False
130,F2/Audio/inform_2452_01.wav,F2/Transcripts/inform_2452_01.txt,False
131,F2/Audio/inform_2455_03.wav,F2/Transcripts/inform_2455_03.txt,False
132,F2/Audio/inform_1348_09.wav,F2/Transcripts/inform_1348_09.txt,False
133,F2/Audio/inform_583_04.wav,F2/Transcripts/inform_583_04.txt,False
134,F2/Audio/inform_1450_08.wav,F2/Transcripts/inform_1450_08.txt,False
135,F2/Audio/inform_2451_5.wav,F2/Transcripts/inform_2451_5.txt,False
136,F2/Audio/inform_2407_08.wav,F2/Transcripts/inform_2407_08.txt,False
137,F2/Audio/inform_987_199.wav,F2/Transcripts/inform_987_199.txt,False
138,F2/Audio/inform_674_12.wav,F2/Transcripts/inform_674_12.txt,False
139,F2/Audio/inform_642_6.wav,F2/Transcripts/inform_642_6.txt,False
140,F2/Audio/inform_3222_04.wav,F2/Transcripts/inform_3222_04.txt,False
141,F2/Audio/inform_2409_00.wav,F2/Transcripts/inform_2409_00.txt,False
142,F2/Audio/inform_665_19.wav,F2/Transcripts/inform_665_19.txt,False
143,F2/Audio/inform_594_09.wav,F2/Transcripts/inform_594_09.txt,False
144,F2/Audio/inform_2485_14.wav,F2/Transcripts/inform_2485_14.txt,False
145,F2/Audio/inform_1278_14.wav,F2/Transcripts/inform_1278_14.txt,False
146,F2/Audio/inform_578_00.wav,F2/Transcripts/inform_578_00.txt,False
147,F2/Audio/inform_4431_07.wav,F2/Transcripts/inform_4431_07.txt,False
148,F2/Audio/inform_720_04.wav,F2/Transcripts/inform_720_04.txt,False
149,F2/Audio/inform_3227_18.wav,F2/Transcripts/inform_3227_18.txt,False
150,F2/Audio/inform_4406_01.wav,F2/Transcripts/inform_4406_01.txt,False
151,F2/Audio/inform_625_01.wav,F2/Transcripts/inform_625_01.txt,False
152,F2/Audio/inform_1348_23.wav,F2/Transcripts/inform_1348_23.txt,False
153,F2/Audio/inform_995_5.wav,F2/Transcripts/inform_995_5.txt,False
154,F2/Audio/inform_939_14.wav,F2/Transcripts/inform_939_14.txt,False
155,F2/Audio/inform_1248_10.wav,F2/Transcripts/inform_1248_10.txt,False
156,F2/Audio/inform_590_03.wav,F2/Transcripts/inform_590_03.txt,False
157,F2/Audio/inform_1253_20.wav,F2/Transcripts/inform_1253_20.txt,False
158,F2/Audio/inform_990_14.wav,F2/Transcripts/inform_990_14.txt,False
159,F2/Audio/inform_1445_06.wav,F2/Transcripts/inform_1445_06.txt,False
160,F2/Audio/inform_3266_03.wav,F2/Transcripts/inform_3266_03.txt,False
161,F2/Audio/inform_4413_01.wav,F2/Transcripts/inform_4413_01.txt,False
162,F2/Audio/inform_930_04.wav,F2/Transcripts/inform_930_04.txt,False
163,F2/Audio/inform_2450_085.wav,F2/Transcripts/inform_2450_085.txt,False
164,F2/Audio/inform_997_03.wav,F2/Transcripts/inform_997_03.txt,False
165,F2/Audio/inform_965_089.wav,F2/Transcripts/inform_965_089.txt,False
166,F2/Audio/inform_2479_11.wav,F2/Transcripts/inform_2479_11.txt,False
167,F2/Audio/inform_1038_00.wav,F2/Transcripts/inform_1038_00.txt,False
168,F2/Audio/inform_998_11.wav,F2/Transcripts/inform_998_11.txt,False
169,F2/Audio/inform_2466_05.wav,F2/Transcripts/inform_2466_05.txt,False
170,F2/Audio/inform_3205_09.wav,F2/Transcripts/inform_3205_09.txt,False
171,F2/Audio/inform_627_38.wav,F2/Transcripts/inform_627_38.txt,False
172,F2/Audio/inform_672_04.wav,F2/Transcripts/inform_672_04.txt,False
173,F2/Audio/inform_3217_05.wav,F2/Transcripts/inform_3217_05.txt,False
174,F2/Audio/inform_3191_03.wav,F2/Transcripts/inform_3191_03.txt,False
175,F2/Audio/inform_676_01.wav,F2/Transcripts/inform_676_01.txt,False
176,F2/Audio/inform_1003_0.wav,F2/Transcripts/inform_1003_0.txt,False
177,F2/Audio/inform_1482_16.wav,F2/Transcripts/inform_1482_16.txt,False
178,F2/Audio/inform_566_11.wav,F2/Transcripts/inform_566_11.txt,False
179,F2/Audio/inform_569_22.wav,F2/Transcripts/inform_569_22.txt,False
180,F2/Audio/inform_606_2.wav,F2/Transcripts/inform_606_2.txt,False
181,F2/Audio/inform_1335_04.wav,F2/Transcripts/inform_1335_04.txt,False
182,F2/Audio/inform_1274_10.wav,F2/Transcripts/inform_1274_10.txt,False
183,F2/Audio/inform_2412_08.wav,F2/Transcripts/inform_2412_08.txt,False
184,F2/Audio/inform_1287_05.wav,F2/Transcripts/inform_1287_05.txt,False
185,F2/Audio/inform_1263_05.wav,F2/Transcripts/inform_1263_05.txt,False
186,F2/Audio/inform_1233_6.wav,F2/Transcripts/inform_1233_6.txt,False
187,F2/Audio/inform_602_41.wav,F2/Transcripts/inform_602_41.txt,False
188,F2/Audio/inform_1244_01.wav,F2/Transcripts/inform_1244_01.txt,False
189,F2/Audio/inform_3185_24.wav,F2/Transcripts/inform_3185_24.txt,False
190,F2/Audio/inform_1433_04.wav,F2/Transcripts/inform_1433_04.txt,False
191,F2/Audio/inform_624_08.wav,F2/Transcripts/inform_624_08.txt,False
192,F2/Audio/inform_641_04.wav,F2/Transcripts/inform_641_04.txt,False
193,F2/Audio/inform_2459_09.wav,F2/Transcripts/inform_2459_09.txt,False
194,F2/Audio/inform_615_05.wav,F2/Transcripts/inform_615_05.txt,False
195,F2/Audio/inform_1238_04.wav,F2/Transcripts/inform_1238_04.txt,False
196,F2/Audio/inform_3294_10.wav,F2/Transcripts/inform_3294_10.txt,False
197,F2/Audio/inform_958_88.wav,F2/Transcripts/inform_958_88.txt,False
198,F2/Audio/inform_965_044.wav,F2/Transcripts/inform_965_044.txt,False
199,F2/Audio/inform_2421_40.wav,F2/Transcripts/inform_2421_40.txt,False
200,F2/Audio/inform_3208_09.wav,F2/Transcripts/inform_3208_09.txt,False
201,F2/Audio/inform_589_01.wav,F2/Transcripts/inform_589_01.txt,False
202,F2/Audio/inform_926_00.wav,F2/Transcripts/inform_926_00.txt,False
203,F2/Audio/inform_730_03.wav,F2/Transcripts/inform_730_03.txt,False
204,F2/Audio/inform_967_05.wav,F2/Transcripts/inform_967_05.txt,False
205,F2/Audio/inform_965_022.wav,F2/Transcripts/inform_965_022.txt,False
206,F2/Audio/inform_2485_03.wav,F2/Transcripts/inform_2485_03.txt,False
207,F2/Audio/inform_3299_09.wav,F2/Transcripts/inform_3299_09.txt,False
208,F2/Audio/inform_1039_088.wav,F2/Transcripts/inform_1039_088.txt,False
209,F2/Audio/inform_1439_16.wav,F2/Transcripts/inform_1439_16.txt,False
210,F2/Audio/inform_933_59.wav,F2/Transcripts/inform_933_59.txt,False
211,F2/Audio/inform_4412_07.wav,F2/Transcripts/inform_4412_07.txt,False
212,F2/Audio/inform_1317_29.wav,F2/Transcripts/inform_1317_29.txt,False
213,F2/Audio/inform_1042_06.wav,F2/Transcripts/inform_1042_06.txt,False
214,F2/Audio/inform_1033_09.wav,F2/Transcripts/inform_1033_09.txt,False
215,F2/Audio/inform_603_07.wav,F2/Transcripts/inform_603_07.txt,False
216,F2/Audio/inform_621_07.wav,F2/Transcripts/inform_621_07.txt,False
217,F2/Audio/inform_4424_11.wav,F2/Transcripts/inform_4424_11.txt,False
218,F2/Audio/inform_716_07.wav,F2/Transcripts/inform_716_07.txt,False
219,F2/Audio/inform_3189_26.wav,F2/Transcripts/inform_3189_26.txt,False
220,F2/Audio/inform_697_11.wav,F2/Transcripts/inform_697_11.txt,False
221,F2/Audio/inform_2463_01.wav,F2/Transcripts/inform_2463_01.txt,False
222,F2/Audio/inform_584_69.wav,F2/Transcripts/inform_584_69.txt,False
223,F2/Audio/inform_1238_06.wav,F2/Transcripts/inform_1238_06.txt,False
224,F2/Audio/inform_2433_15.wav,F2/Transcripts/inform_2433_15.txt,False
225,F2/Audio/inform_947_06.wav,F2/Transcripts/inform_947_06.txt,False
226,F2/Audio/inform_1432_40.wav,F2/Transcripts/inform_1432_40.txt,False
227,F2/Audio/inform_1484_12.wav,F2/Transcripts/inform_1484_12.txt,False
228,F2/Audio/inform_2425_56.wav,F2/Transcripts/inform_2425_56.txt,False
229,F2/Audio/inform_576_00.wav,F2/Transcripts/inform_576_00.txt,False
230,F2/Audio/inform_3241_03.wav,F2/Transcripts/inform_3241_03.txt,False
231,F2/Audio/inform_4422_3.wav,F2/Transcripts/inform_4422_3.txt,False
232,F2/Audio/inform_1039_081.wav,F2/Transcripts/inform_1039_081.txt,False
233,F2/Audio/inform_2425_28.wav,F2/Transcripts/inform_2425_28.txt,False
234,F2/Audio/inform_3247_08.wav,F2/Transcripts/inform_3247_08.txt,False
235,F2/Audio/inform_2436_11.wav,F2/Transcripts/inform_2436_11.txt,False
236,F2/Audio/inform_1444_02.wav,F2/Transcripts/inform_1444_02.txt,False
237,F2/Audio/inform_4423_05.wav,F2/Transcripts/inform_4423_05.txt,False
238,F2/Audio/inform_1037_01.wav,F2/Transcripts/inform_1037_01.txt,False
239,F2/Audio/inform_992_07.wav,F2/Transcripts/inform_992_07.txt,False
240,F2/Audio/inform_1039_002.wav,F2/Transcripts/inform_1039_002.txt,False
241,F2/Audio/inform_678_29.wav,F2/Transcripts/inform_678_29.txt,False
242,F2/Audio/inform_730_01.wav,F2/Transcripts/inform_730_01.txt,False
243,F2/Audio/inform_1034_18.wav,F2/Transcripts/inform_1034_18.txt,False
244,F2/Audio/inform_3262_03.wav,F2/Transcripts/inform_3262_03.txt,False
245,F2/Audio/inform_551_23.wav,F2/Transcripts/inform_551_23.txt,False
246,F2/Audio/inform_1473_18.wav,F2/Transcripts/inform_1473_18.txt,False
247,F2/Audio/inform_2420_09.wav,F2/Transcripts/inform_2420_09.txt,False
248,F2/Audio/inform_960_02.wav,F2/Transcripts/inform_960_02.txt,False
249,F2/Audio/inform_725_12.wav,F2/Transcripts/inform_725_12.txt,False
250,F2/Audio/inform_3220_17.wav,F2/Transcripts/inform_3220_17.txt,False
251,F2/Audio/inform_701_09.wav,F2/Transcripts/inform_701_09.txt,False
252,F2/Audio/inform_987_089.wav,F2/Transcripts/inform_987_089.txt,False
253,F2/Audio/inform_4427_25.wav,F2/Transcripts/inform_4427_25.txt,False
254,F2/Audio/inform_665_08.wav,F2/Transcripts/inform_665_08.txt,False
255,F2/Audio/inform_3260_06.wav,F2/Transcripts/inform_3260_06.txt,False
256,F2/Audio/inform_2444_09.wav,F2/Transcripts/inform_2444_09.txt,False
257,F2/Audio/inform_987_050.wav,F2/Transcripts/inform_987_050.txt,False
258,F2/Audio/inform_960_10.wav,F2/Transcripts/inform_960_10.txt,False
259,F2/Audio/inform_1311_10.wav,F2/Transcripts/inform_1311_10.txt,False
260,F2/Audio/inform_1432_43.wav,F2/Transcripts/inform_1432_43.txt,False
261,F2/Audio/inform_993_07.wav,F2/Transcripts/inform_993_07.txt,False
262,F2/Audio/inform_1035_03.wav,F2/Transcripts/inform_1035_03.txt,False
263,F2/Audio/inform_1305_07.wav,F2/Transcripts/inform_1305_07.txt,False
264,F2/Audio/inform_958_36.wav,F2/Transcripts/inform_958_36.txt,False
265,F2/Audio/inform_1255_39.wav,F2/Transcripts/inform_1255_39.txt,False
266,F2/Audio/inform_1250_05.wav,F2/Transcripts/inform_1250_05.txt,False
267,F2/Audio/inform_4413_12.wav,F2/Transcripts/inform_4413_12.txt,False
268,F2/Audio/inform_716_00.wav,F2/Transcripts/inform_716_00.txt,False
269,F2/Audio/inform_551_06.wav,F2/Transcripts/inform_551_06.txt,False
270,F2/Audio/inform_1483_00.wav,F2/Transcripts/inform_1483_00.txt,False
271,F2/Audio/inform_716_01.wav,F2/Transcripts/inform_716_01.txt,False
272,F2/Audio/inform_2406_09.wav,F2/Transcripts/inform_2406_09.txt,False
273,F2/Audio/inform_716_12.wav,F2/Transcripts/inform_716_12.txt,False
274,F2/Audio/inform_2465_60.wav,F2/Transcripts/inform_2465_60.txt,False
275,F2/Audio/inform_965_081.wav,F2/Transcripts/inform_965_081.txt,False
276,F2/Audio/inform_3235_06.wav,F2/Transcripts/inform_3235_06.txt,False
277,F2/Audio/inform_2421_42.wav,F2/Transcripts/inform_2421_42.txt,False
278,F2/Audio/inform_1437_28.wav,F2/Transcripts/inform_1437_28.txt,False
279,F2/Audio/inform_959_04.wav,F2/Transcripts/inform_959_04.txt,False
280,F2/Audio/inform_3200_04.wav,F2/Transcripts/inform_3200_04.txt,False
281,F2/Audio/inform_634_00.wav,F2/Transcripts/inform_634_00.txt,False
282,F2/Audio/inform_567_4.wav,F2/Transcripts/inform_567_4.txt,False
283,F2/Audio/inform_915_6.wav,F2/Transcripts/inform_915_6.txt,False
284,F2/Audio/inform_2414_04.wav,F2/Transcripts/inform_2414_04.txt,False
285,F2/Audio/inform_2468_11.wav,F2/Transcripts/inform_2468_11.txt,False
286,F2/Audio/inform_4416_8.wav,F2/Transcripts/inform_4416_8.txt,False
287,F2/Audio/inform_953_157.wav,F2/Transcripts/inform_953_157.txt,False
288,F2/Audio/inform_584_37.wav,F2/Transcripts/inform_584_37.txt,False
289,F2/Audio/inform_2460_09.wav,F2/Transcripts/inform_2460_09.txt,False
290,F2/Audio/inform_3189_28.wav,F2/Transcripts/inform_3189_28.txt,False
291,F2/Audio/inform_1430_21.wav,F2/Transcripts/inform_1430_21.txt,False
292,F2/Audio/inform_4412_09.wav,F2/Transcripts/inform_4412_09.txt,False
293,F2/Audio/inform_4434_03.wav,F2/Transcripts/inform_4434_03.txt,False
294,F2/Audio/inform_559_5.wav,F2/Transcripts/inform_559_5.txt,False
295,F2/Audio/inform_1332_07.wav,F2/Transcripts/inform_1332_07.txt,False
296,F2/Audio/inform_625_03.wav,F2/Transcripts/inform_625_03.txt,False
297,F2/Audio/inform_1267_13.wav,F2/Transcripts/inform_1267_13.txt,False
298,F2/Audio/inform_3280_07.wav,F2/Transcripts/inform_3280_07.txt,False
299,F2/Audio/inform_963_07.wav,F2/Transcripts/inform_963_07.txt,False
300,F2/Audio/inform_1329_00.wav,F2/Transcripts/inform_1329_00.txt,False
301,F2/Audio/inform_1307_04.wav,F2/Transcripts/inform_1307_04.txt,False
302,F2/Audio/inform_920_10.wav,F2/Transcripts/inform_920_10.txt,False
303,F2/Audio/inform_589_36.wav,F2/Transcripts/inform_589_36.txt,False
304,F2/Audio/inform_4420_01.wav,F2/Transcripts/inform_4420_01.txt,False
305,F2/Audio/inform_3224_02.wav,F2/Transcripts/inform_3224_02.txt,False
306,F2/Audio/inform_3192_02.wav,F2/Transcripts/inform_3192_02.txt,False
307,F2/Audio/inform_976_05.wav,F2/Transcripts/inform_976_05.txt,False
308,F2/Audio/inform_918_10.wav,F2/Transcripts/inform_918_10.txt,False
309,F2/Audio/inform_936_40.wav,F2/Transcripts/inform_936_40.txt,False
310,F2/Audio/inform_987_045.wav,F2/Transcripts/inform_987_045.txt,False
311,F2/Audio/inform_719_0.wav,F2/Transcripts/inform_719_0.txt,False
312,F2/Audio/inform_1039_036.wav,F2/Transcripts/inform_1039_036.txt,False
313,F2/Audio/inform_1039_079.wav,F2/Transcripts/inform_1039_079.txt,False
314,F2/Audio/inform_3216_02.wav,F2/Transcripts/inform_3216_02.txt,False
315,F2/Audio/inform_1305_14.wav,F2/Transcripts/inform_1305_14.txt,False
316,F2/Audio/inform_3196_09.wav,F2/Transcripts/inform_3196_09.txt,False
317,F2/Audio/inform_987_072.wav,F2/Transcripts/inform_987_072.txt,False
318,F2/Audio/inform_4407_00.wav,F2/Transcripts/inform_4407_00.txt,False
319,F2/Audio/inform_1284_09.wav,F2/Transcripts/inform_1284_09.txt,False
320,F2/Audio/inform_980_06.wav,F2/Transcripts/inform_980_06.txt,False
321,F2/Audio/inform_584_38.wav,F2/Transcripts/inform_584_38.txt,False
322,F2/Audio/inform_662_21.wav,F2/Transcripts/inform_662_21.txt,False
323,F2/Audio/inform_1432_41.wav,F2/Transcripts/inform_1432_41.txt,False
324,F2/Audio/inform_2500_19.wav,F2/Transcripts/inform_2500_19.txt,False
325,F2/Audio/inform_953_119.wav,F2/Transcripts/inform_953_119.txt,False
326,F2/Audio/inform_4430_05.wav,F2/Transcripts/inform_4430_05.txt,False
327,F2/Audio/inform_1029_03.wav,F2/Transcripts/inform_1029_03.txt,False
328,F2/Audio/inform_1021_03.wav,F2/Transcripts/inform_1021_03.txt,False
329,F2/Audio/inform_955_5.wav,F2/Transcripts/inform_955_5.txt,False
330,F2/Audio/inform_1245_18.wav,F2/Transcripts/inform_1245_18.txt,False
331,F2/Audio/inform_3226_02.wav,F2/Transcripts/inform_3226_02.txt,False
332,F2/Audio/inform_1470_13.wav,F2/Transcripts/inform_1470_13.txt,False
333,F2/Audio/inform_3269_19.wav,F2/Transcripts/inform_3269_19.txt,False
334,F2/Audio/inform_1290_03.wav,F2/Transcripts/inform_1290_03.txt,False
335,F2/Audio/inform_2461_04.wav,F2/Transcripts/inform_2461_04.txt,False
336,F2/Audio/inform_1265_01.wav,F2/Transcripts/inform_1265_01.txt,False
337,F2/Audio/inform_1474_24.wav,F2/Transcripts/inform_1474_24.txt,False
